match_id,competition_key,match_date,kick_off,match_week,home_team_id,away_team_id,home_score,away_score,home_win,draw,home_loss,stadium_id,referee_id,match_status,home_goal_diff
70675919,23289323-21-23289330,2025-11-09,16:00:00,8,205663,23289794,3,0,1,0,0,43592526,4062,available,3
70675934,23289323-21-23289330,2025-11-23,18:00:00,10,205663,206531,4,1,1,0,0,43592526,4059,available,3
70675976,23289323-21-23289330,2026-01-04,12:00:00,15,205663,205610,3,0,1,0,0,43592526,4137,available,3
70675986,23289323-21-23289330,2026-01-11,18:00:00,16,205663,901770088,4,0,1,0,0,43592526,4002,available,4
70675996,23289323-21-23289330,2026-01-24,15:30:00,17,205610,206524,1,0,1,0,0,669815297,4197,available,1
70675990,23289323-21-23289330,2026-01-24,16:00:00,17,206531,900407449,2,0,1,0,0,199019750,4353,available,2
70675991,23289323-21-23289330,2026-01-24,16:00:00,17,205589,23289699,2,4,0,0,1,581898129,4017,available,-2
70675995,23289323-21-23289330,2026-01-24,16:00:00,17,901770088,208690,2,1,1,0,0,693633758,4056,available,1
70675993,23289323-21-23289330,2026-01-24,16:30:00,17,205997,205667,1,2,0,0,1,439146342,3996,available,-1
70675997,23289323-21-23289330,2026-01-24,18:15:00,17,205438,206592,2,0,1,0,0,114276628,3978,available,2
70675992,23289323-21-23289330,2026-01-25,12:30:00,17,209542,23289794,4,0,1,0,0,488453787,4155,available,4
70676003,23289323-21-23289330,2026-01-31,16:00:00,18,206524,901770088,2,2,0,1,0,488453787,3972,available,0
70676005,23289323-21-23289330,2026-01-31,16:00:00,18,205438,206531,4,2,1,0,0,114276628,4008,available,2
70675998,23289323-21-23289330,2026-01-31,16:30:00,18,23289699,900407449,2,4,0,0,1,46930695,4380,available,-2
70676004,23289323-21-23289330,2026-01-31,17:00:00,18,206592,205610,2,0,1,0,0,946697990,3975,available,2
70676001,23289323-21-23289330,2026-01-31,20:00:00,18,205663,205997,1,1,0,1,0,475562101,4062,available,0
70675999,23289323-21-23289330,2026-02-01,12:30:00,18,23289794,205589,2,0,1,0,0,115935512,4026,available,2
70676002,23289323-21-23289330,2026-02-01,16:30:00,18,208690,23289691,0,1,0,0,1,340486627,4092,available,-1
70676008,23289323-21-23289330,2026-02-07,16:00:00,19,205589,205667,0,1,0,0,1,581898129,4065,available,-1
70676009,23289323-21-23289330,2026-02-07,16:00:00,19,209542,205663,1,0,1,0,0,488453787,4176,available,1
70676012,23289323-21-23289330,2026-02-07,16:00:00,19,901770088,206592,2,2,0,1,0,693633758,4035,available,0
70676007,23289323-21-23289330,2026-02-08,12:00:00,19,900407449,23289794,7,0,1,0,0,652149689,4080,available,7
70676013,23289323-21-23289330,2026-02-08,12:00:00,19,205610,205438,4,2,1,0,0,669815297,4056,available,2
70676006,23289323-21-23289330,2026-02-08,12:45:00,19,206531,23289699,1,2,0,0,1,199019750,4416,available,-1
70676010,23289323-21-23289330,2026-02-08,17:30:00,19,205997,208690,2,0,1,0,0,114276628,4032,available,2
70676021,23289323-21-23289330,2026-02-15,16:00:00,20,205610,206531,1,2,0,0,1,669815297,4152,available,-1
70676017,23289323-21-23289330,2026-02-15,18:00:00,20,208690,209542,3,2,1,0,0,340486627,4299,available,1
70689897,23289323-21-23289330,2026-03-04,19:00:00,20,205663,205589,3,0,1,0,0,475562101,3978,available,3
70689881,23289323-21-23289330,2026-03-11,14:00:00,20,206524,205997,0,2,0,0,1,488453787,4233,available,-2
70689888,23289323-21-23289330,2026-03-11,19:00:00,20,205438,901770088,2,1,1,0,0,114276628,4050,available,1
70689883,23289323-21-23289330,2026-03-11,19:15:00,20,206592,23289691,0,1,0,0,1,946697990,3978,available,-1
70689966,23289323-21-23289330,2026-03-28,17:00:00,20,23289794,23289699,1,2,0,0,1,115935512,3987,available,-1
70676027,23289323-21-23289330,2026-02-21,12:00:00,21,205997,206592,3,0,1,0,0,114276628,4080,available,3
70676022,23289323-21-23289330,2026-02-21,16:00:00,21,206531,23289794,3,0,1,0,0,199019750,4164,available,3
70676025,23289323-21-23289330,2026-02-21,16:00:00,21,205589,208690,1,1,0,1,0,581898129,4455,available,0
70676023,23289323-21-23289330,2026-02-21,16:30:00,21,23289699,205667,0,1,0,0,1,46930695,4116,available,-1
70676024,23289323-21-23289330,2026-02-22,12:00:00,21,900407449,205663,2,3,0,0,1,652149689,4095,available,-1
70676026,23289323-21-23289330,2026-02-22,12:30:00,21,209542,206524,1,2,0,0,1,488453787,4464,available,-1
70676029,23289323-21-23289330,2026-02-22,17:00:00,21,901770088,205610,0,0,0,1,0,693633758,4245,available,0
70676033,23289323-21-23289330,2026-02-28,16:00:00,22,206524,205589,1,1,0,1,0,488453787,3981,available,0
70676037,23289323-21-23289330,2026-02-28,16:00:00,22,901770088,206531,1,2,0,0,1,693633758,3987,available,-1
70676035,23289323-21-23289330,2026-03-01,11:00:00,22,205438,205997,2,6,0,0,1,114276628,4095,available,-4
70676034,23289323-21-23289330,2026-03-01,12:00:00,22,206592,209542,1,1,0,1,0,946697990,4014,available,0
70676032,23289323-21-23289330,2026-03-01,12:30:00,22,208690,900407449,1,1,0,1,0,340486627,4053,available,0
70676031,23289323-21-23289330,2026-03-01,13:00:00,22,205663,23289699,4,0,1,0,0,475562101,3975,available,4
70676036,23289323-21-23289330,2026-03-01,18:00:00,22,205610,23289691,1,0,1,0,0,669815297,4035,available,1
70676044,23289323-21-23289330,2026-03-07,12:30:00,23,205997,205610,2,0,1,0,0,114276628,4014,available,2
70676043,23289323-21-23289330,2026-03-07,16:00:00,23,209542,205438,0,0,0,1,0,488453787,4053,available,0
70676040,23289323-21-23289330,2026-03-07,17:00:00,23,23289699,208690,2,1,1,0,0,46930695,4212,available,1
70676041,23289323-21-23289330,2026-03-07,17:00:00,23,900407449,206524,0,1,0,0,1,652149689,3969,available,-1
70676039,23289323-21-23289330,2026-03-08,12:00:00,23,23289794,205663,1,1,0,1,0,115935512,4104,available,0
70676038,23289323-21-23289330,2026-03-08,12:45:00,23,206531,205667,1,3,0,0,1,199019750,4011,available,-2
70676042,23289323-21-23289330,2026-03-08,16:00:00,23,205589,206592,3,2,1,0,0,581898129,4515,available,1
70676051,23289323-21-23289330,2026-03-14,11:00:00,24,205610,209542,3,0,1,0,0,669815297,4245,available,3
70676052,23289323-21-23289330,2026-03-14,12:00:00,24,901770088,205997,0,3,0,0,1,693633758,4026,available,-3
70676049,23289323-21-23289330,2026-03-14,13:00:00,24,206592,900407449,1,1,0,1,0,946697990,4008,available,0
70676050,23289323-21-23289330,2026-03-15,12:00:00,24,205438,205589,2,3,0,0,1,114276628,4032,available,-1
70676047,23289323-21-23289330,2026-03-15,16:00:00,24,208690,23289794,0,0,0,1,0,340486627,3981,available,0
70676048,23289323-21-23289330,2026-03-15,16:00:00,24,206524,23289699,1,2,0,0,1,488453787,4119,available,-1
70676046,23289323-21-23289330,2026-03-15,18:00:00,24,205663,205667,1,0,1,0,0,475562101,4014,available,1
70676058,23289323-21-23289330,2026-03-21,11:30:00,25,900407449,205438,1,2,0,0,1,652149689,4137,available,-1
70676054,23289323-21-23289330,2026-03-21,16:00:00,25,206531,205663,0,2,0,0,1,199019750,4545,available,-2
70676059,23289323-21-23289330,2026-03-21,16:00:00,25,205589,205610,2,1,1,0,0,581898129,4548,available,1
70676057,23289323-21-23289330,2026-03-21,17:00:00,25,23289699,206592,2,1,1,0,0,46930695,3993,available,1
70676061,23289323-21-23289330,2026-03-22,11:00:00,25,205997,23289691,3,0,1,0,0,455940250,4005,available,3
70676056,23289323-21-23289330,2026-03-22,12:00:00,25,23289794,206524,0,2,0,0,1,115935512,4035,available,-2
70676000,23289323-21-23289330,2026-02-01,16:00:00,18,205667,209542,1,1,0,1,0,784196120,4059,available,0
70676015,23289323-21-23289330,2026-02-15,12:00:00,20,205667,900407449,1,3,0,0,1,784196120,4056,available,-2
70676030,23289323-21-23289330,2026-02-28,16:00:00,22,205667,23289794,4,0,1,0,0,784196120,4062,available,4
70676060,23289323-21-23289330,2026-03-22,16:00:00,25,209542,901770088,3,0,1,0,0,488453787,4563,available,3
70676067,23289323-21-23289330,2026-03-31,19:00:00,26,901770088,205589,2,1,1,0,0,693633758,4056,available,1
70676066,23289323-21-23289330,2026-04-02,12:00:00,26,205610,900407449,1,1,0,1,0,669815297,4188,available,0
70676065,23289323-21-23289330,2026-04-02,17:00:00,26,205438,23289699,2,1,1,0,0,114276628,4008,available,1
70676069,23289323-21-23289330,2026-04-02,19:00:00,26,205997,206531,0,1,0,0,1,439146342,4062,available,-1
70676063,23289323-21-23289330,2026-04-04,16:00:00,26,206524,205667,1,2,0,0,1,488453787,3972,available,-1
70676064,23289323-21-23289330,2026-04-04,17:00:00,26,206592,23289794,1,2,0,0,1,946697990,3975,available,-1
70676062,23289323-21-23289330,2026-04-05,17:30:00,26,208690,205663,0,5,0,0,1,340486627,4233,available,-5
70676075,23289323-21-23289330,2026-04-11,16:00:00,27,900407449,901770088,0,1,0,0,1,652149689,4008,available,-1
70676076,23289323-21-23289330,2026-04-11,16:00:00,27,205589,23289691,2,0,1,0,0,581898129,4596,available,2
70676073,23289323-21-23289330,2026-04-11,17:00:00,27,23289794,205438,2,2,0,1,0,115935512,4245,available,0
70676074,23289323-21-23289330,2026-04-11,17:00:00,27,23289699,205610,0,4,0,0,1,46930695,4602,available,-4
70676070,23289323-21-23289330,2026-04-12,12:55:00,27,206531,208690,4,0,1,0,0,199019750,4077,available,4
70676077,23289323-21-23289330,2026-04-12,15:00:00,27,209542,205997,2,1,1,0,0,488453787,4611,available,1
70675321,23289323-21-23289327,2025-09-13,12:00:00,1,206107,206794,1,2,0,0,1,326644,4614,available,-1
70675316,23289323-21-23289327,2025-09-13,13:00:00,1,21820423,901770136,1,2,0,0,1,16680838,4617,available,-1
70675317,23289323-21-23289327,2025-09-13,19:30:00,1,23289694,23289796,0,0,0,1,0,846286923,4620,available,0
70675318,23289323-21-23289327,2025-09-14,12:00:00,1,206201,208113,4,0,1,0,0,669907329,4623,available,4
70675324,23289323-21-23289327,2025-09-14,12:30:00,1,21669665,209095,2,1,1,0,0,523061935,4626,available,1
70675319,23289323-21-23289327,2025-09-14,13:00:00,1,206206,206145,1,1,0,1,0,225199668,4629,available,0
70675322,23289323-21-23289327,2025-09-14,17:00:00,1,206071,205981,0,0,0,1,0,960469800,4632,available,0
70675320,23289323-21-23289327,2025-09-14,18:00:00,1,206907,205918,0,1,0,0,1,37230212,4635,available,-1
70675323,23289323-21-23289327,2025-09-14,18:00:00,1,23289797,901770137,1,2,0,0,1,541207964,4638,available,-1
70675327,23289323-21-23289327,2025-09-20,12:00:00,2,208113,23289694,4,2,1,0,0,106876972,4641,available,2
70675326,23289323-21-23289327,2025-09-20,13:00:00,2,23289796,21820423,4,1,1,0,0,903779479,4644,available,3
70675328,23289323-21-23289327,2025-09-20,16:00:00,2,206145,206201,0,1,0,0,1,819725131,4647,available,-1
70675331,23289323-21-23289327,2025-09-20,17:00:00,2,205981,206107,3,1,1,0,0,411953886,4650,available,2
70675325,23289323-21-23289327,2025-09-20,18:00:00,2,901770136,21669665,1,1,0,1,0,271890599,4653,available,0
70675330,23289323-21-23289327,2025-09-20,18:00:00,2,206794,206907,2,3,0,0,1,424200715,4656,available,-1
70675333,23289323-21-23289327,2025-09-21,17:00:00,2,209095,23289797,4,2,1,0,0,967285741,4659,available,2
70675329,23289323-21-23289327,2025-09-21,18:00:00,2,205918,206206,0,2,0,0,1,240096249,4662,available,-2
70675332,23289323-21-23289327,2025-09-21,18:00:00,2,901770137,206071,0,1,0,0,1,950154669,4665,available,-1
70675337,23289323-21-23289327,2025-09-24,12:00:00,3,206201,205918,1,1,0,1,0,669907329,4668,available,0
70675335,23289323-21-23289327,2025-09-24,16:45:00,3,21820423,208113,0,0,0,1,0,16680838,4671,available,0
70675341,23289323-21-23289327,2025-09-24,17:00:00,3,206071,209095,1,0,1,0,0,960469800,4674,available,1
70675338,23289323-21-23289327,2025-09-24,18:00:00,3,206206,206794,4,0,1,0,0,225199668,4641,available,4
70675340,23289323-21-23289327,2025-09-24,18:00:00,3,206107,901770137,2,1,1,0,0,326644,4680,available,1
70675342,23289323-21-23289327,2025-09-24,18:00:00,3,21669665,23289797,3,0,1,0,0,523061935,4683,available,3
70675334,23289323-21-23289327,2025-09-24,19:00:00,3,901770136,23289796,0,0,0,1,0,271890599,4686,available,0
70675336,23289323-21-23289327,2025-09-24,19:15:00,3,23289694,206145,1,2,0,0,1,846286923,4689,available,-1
70675339,23289323-21-23289327,2025-09-24,19:30:00,3,206907,205981,0,0,0,1,0,37230212,4692,available,0
70675346,23289323-21-23289327,2025-09-28,11:30:00,4,205918,23289694,2,0,1,0,0,240096249,4656,available,2
70675344,23289323-21-23289327,2025-09-28,12:00:00,4,208113,901770136,2,0,1,0,0,106876972,4644,available,2
70675348,23289323-21-23289327,2025-09-28,12:00:00,4,205981,206206,1,2,0,0,1,411953886,4635,available,-1
70675345,23289323-21-23289327,2025-09-28,16:00:00,4,206145,21820423,5,1,1,0,0,819725131,4665,available,4
70675343,23289323-21-23289327,2025-09-28,17:00:00,4,23289796,21669665,2,1,1,0,0,903779479,4626,available,1
70675350,23289323-21-23289327,2025-09-28,17:00:00,4,209095,206107,0,0,0,1,0,967285741,4710,available,0
70675347,23289323-21-23289327,2025-09-28,18:00:00,4,206794,206201,1,2,0,0,1,424200715,4656,available,-1
70675349,23289323-21-23289327,2025-09-28,18:00:00,4,901770137,206907,0,0,0,1,0,950154669,4716,available,0
70675351,23289323-21-23289327,2025-09-28,18:00:00,4,23289797,206071,1,3,0,0,1,541207964,4719,available,-2
70675354,23289323-21-23289327,2025-10-04,10:30:00,5,21820423,205918,2,1,1,0,0,16680838,4618,available,1
70675359,23289323-21-23289327,2025-10-04,12:30:00,5,206107,23289797,4,1,1,0,0,326644,4725,available,3
70675355,23289323-21-23289327,2025-10-04,19:30:00,5,23289694,206794,2,2,0,1,0,846286923,4686,available,0
70675357,23289323-21-23289327,2025-10-05,12:00:00,5,206206,901770137,5,0,1,0,0,225199668,4731,available,5
70675356,23289323-21-23289327,2025-10-05,12:30:00,5,206201,205981,3,3,0,1,0,669907329,4734,available,0
70675358,23289323-21-23289327,2025-10-05,13:30:00,5,206907,209095,0,0,0,1,0,37230212,4737,available,0
70675352,23289323-21-23289327,2025-10-05,17:00:00,5,23289796,208113,2,2,0,1,0,903779479,4623,available,0
70675353,23289323-21-23289327,2025-10-05,17:30:00,5,901770136,206145,0,1,0,0,1,271890599,4653,available,-1
70675360,23289323-21-23289327,2025-10-05,17:30:00,5,21669665,206071,0,1,0,0,1,523061935,4746,available,-1
70675367,23289323-21-23289327,2025-10-18,18:00:00,6,209095,206206,2,2,0,1,0,967285741,4749,available,0
70676055,23289323-21-23289330,2026-03-22,16:00:00,25,205667,208690,2,0,1,0,0,784196120,4170,available,2
70676071,23289323-21-23289330,2026-04-11,18:00:00,27,205663,206524,6,2,1,0,0,43592526,4080,available,4
70676081,23289323-21-23289330,2026-04-18,11:00:00,28,205610,23289794,4,0,1,0,0,,,available,4
70676082,23289323-21-23289330,2026-04-18,16:00:00,28,901770088,23289699,1,2,0,0,1,,,available,-1
70676083,23289323-21-23289330,2026-04-18,16:00:00,28,23289691,900407449,0,2,0,0,1,,,available,-2
70676080,23289323-21-23289330,2026-04-18,18:00:00,28,205438,205667,2,3,0,0,1,,,available,-1
70676084,23289323-21-23289330,2026-04-19,12:00:00,28,205997,205589,1,1,0,1,0,,,available,0
70676079,23289323-21-23289330,2026-04-19,17:00:00,28,206592,205663,0,2,0,0,1,,,available,-2
70675363,23289323-21-23289327,2025-10-19,11:30:00,6,205918,901770136,5,1,1,0,0,240096249,4656,available,4
70675361,23289323-21-23289327,2025-10-19,12:00:00,6,208113,21669665,4,1,1,0,0,106876972,4734,available,3
70675368,23289323-21-23289327,2025-10-19,12:30:00,6,23289797,206907,1,0,1,0,0,541207964,4758,available,1
70675362,23289323-21-23289327,2025-10-19,16:00:00,6,206145,23289796,1,0,1,0,0,819725131,4716,available,1
70675365,23289323-21-23289327,2025-10-19,16:00:00,6,205981,23289694,1,3,0,0,1,411953886,4692,available,-2
70675369,23289323-21-23289327,2025-10-19,16:00:00,6,206071,206107,0,0,0,1,0,960469800,4767,available,0
70675364,23289323-21-23289327,2025-10-19,17:00:00,6,206794,21820423,0,0,0,1,0,424200715,4656,available,0
70675366,23289323-21-23289327,2025-10-19,18:00:00,6,901770137,206201,1,3,0,0,1,950154669,4773,available,-2
70675373,23289323-21-23289327,2025-10-25,13:00:00,7,21820423,205981,1,2,0,0,1,16680838,4776,available,-1
70675377,23289323-21-23289327,2025-10-25,17:00:00,7,206907,206071,2,2,0,1,0,37230212,4779,available,0
70675372,23289323-21-23289327,2025-10-25,17:30:00,7,901770136,206794,0,2,0,0,1,271890599,4662,available,-2
70675376,23289323-21-23289327,2025-10-26,12:00:00,7,206206,23289797,5,1,1,0,0,225199668,4668,available,4
70675378,23289323-21-23289327,2025-10-26,12:00:00,7,21669665,206107,1,2,0,0,1,523061935,4641,available,-1
70675375,23289323-21-23289327,2025-10-26,12:30:00,7,206201,209095,1,2,0,0,1,910364039,4644,available,-1
70675370,23289323-21-23289327,2025-10-26,13:00:00,7,208113,206145,3,2,1,0,0,106876972,4734,available,1
70675371,23289323-21-23289327,2025-10-26,17:00:00,7,23289796,205918,3,2,1,0,0,903779479,4626,available,1
70675374,23289323-21-23289327,2025-10-26,17:45:00,7,23289694,901770137,2,1,1,0,0,846286923,4653,available,1
70675380,23289323-21-23289327,2025-11-01,12:00:00,8,205918,208113,7,4,1,0,0,240096249,4620,available,3
70675383,23289323-21-23289327,2025-11-01,12:30:00,8,901770137,21820423,4,1,1,0,0,950154669,4773,available,3
70675387,23289323-21-23289327,2025-11-01,17:00:00,8,206107,206907,1,0,1,0,0,326644,4809,available,1
70675385,23289323-21-23289327,2025-11-02,13:00:00,8,23289797,206201,1,0,1,0,0,541207964,4773,available,1
70675379,23289323-21-23289327,2025-11-02,16:00:00,8,206145,21669665,2,1,1,0,0,819725131,4665,available,1
70675381,23289323-21-23289327,2025-11-02,16:00:00,8,206794,23289796,1,0,1,0,0,424200715,4686,available,1
70675382,23289323-21-23289327,2025-11-02,16:00:00,8,205981,901770136,2,0,1,0,0,411953886,4650,available,2
70675386,23289323-21-23289327,2025-11-02,16:30:00,8,206071,206206,1,1,0,1,0,960469800,4824,available,0
70675384,23289323-21-23289327,2025-11-02,17:00:00,8,209095,23289694,7,1,1,0,0,967285741,4749,available,6
70675388,23289323-21-23289327,2025-11-09,12:00:00,9,206145,205918,2,0,1,0,0,819725131,4719,available,2
70675395,23289323-21-23289327,2025-11-09,12:00:00,9,206206,206107,5,2,1,0,0,225199668,4626,available,3
70675389,23289323-21-23289327,2025-11-09,12:30:00,9,208113,206794,1,1,0,1,0,106876972,4623,available,0
70675394,23289323-21-23289327,2025-11-09,12:30:00,9,206201,206071,1,0,1,0,0,669907329,4731,available,1
70675396,23289323-21-23289327,2025-11-09,16:00:00,9,21669665,206907,1,1,0,1,0,523061935,4842,available,0
70675390,23289323-21-23289327,2025-11-09,17:30:00,9,23289796,205981,1,1,0,1,0,903779479,4845,available,0
70675391,23289323-21-23289327,2025-11-09,18:00:00,9,901770136,901770137,3,3,0,1,0,271890599,4656,available,0
70675393,23289323-21-23289327,2025-11-09,18:00:00,9,23289694,23289797,2,3,0,0,1,846286923,4620,available,-1
70675392,23289323-21-23289327,2025-11-09,19:30:00,9,21820423,209095,1,0,1,0,0,16680838,4854,available,1
70675399,23289323-21-23289327,2025-11-15,16:00:00,10,205981,208113,2,0,1,0,0,411953886,4857,available,2
70675397,23289323-21-23289327,2025-11-16,12:00:00,10,205918,21669665,3,2,1,0,0,987078244,4653,available,1
70675405,23289323-21-23289327,2025-11-16,13:00:00,10,206907,206206,2,3,0,0,1,37230212,4863,available,-1
70675402,23289323-21-23289327,2025-11-16,14:00:00,10,23289797,21820423,1,0,1,0,0,541207964,4773,available,1
70675398,23289323-21-23289327,2025-11-16,16:00:00,10,206794,206145,2,1,1,0,0,424200715,4620,available,1
70675400,23289323-21-23289327,2025-11-16,16:00:00,10,901770137,23289796,2,3,0,0,1,950154669,4665,available,-1
70675403,23289323-21-23289327,2025-11-16,16:30:00,10,206071,23289694,3,2,1,0,0,960469800,4875,available,1
70675401,23289323-21-23289327,2025-11-16,17:00:00,10,209095,901770136,3,1,1,0,0,967285741,4659,available,2
70689407,23289323-21-23289327,2025-12-03,12:00:00,10,206107,206201,3,3,0,1,0,326644,4881,available,0
70675411,23289323-21-23289327,2025-11-22,13:00:00,11,21820423,206071,0,2,0,0,1,16680838,4671,available,-2
70675413,23289323-21-23289327,2025-11-22,13:50:00,11,206201,206907,2,2,0,1,0,669907329,4626,available,0
70675412,23289323-21-23289327,2025-11-22,18:00:00,11,23289694,206107,3,0,1,0,0,846286923,4656,available,3
70675414,23289323-21-23289327,2025-11-22,18:00:00,11,21669665,206206,1,2,0,0,1,523061935,4644,available,-1
70675409,23289323-21-23289327,2025-11-23,12:30:00,11,23289796,209095,2,1,1,0,0,903779479,4734,available,1
70675408,23289323-21-23289327,2025-11-23,13:00:00,11,208113,901770137,3,2,1,0,0,106876972,4668,available,1
70675406,23289323-21-23289327,2025-11-23,16:00:00,11,205918,206794,1,0,1,0,0,240096249,4686,available,1
70675410,23289323-21-23289327,2025-11-23,17:00:00,11,901770136,23289797,2,0,1,0,0,271890599,4620,available,2
70675407,23289323-21-23289327,2025-11-23,19:00:00,11,206145,205981,2,1,1,0,0,819725131,4908,available,1
70675421,23289323-21-23289327,2025-11-29,13:00:00,12,206107,21820423,2,2,0,1,0,326644,4911,available,0
70675416,23289323-21-23289327,2025-11-29,15:30:00,12,205981,205918,3,2,1,0,0,411953886,4914,available,1
70675422,23289323-21-23289327,2025-11-29,18:00:00,12,206907,23289694,4,2,1,0,0,37230212,4651,available,2
70675423,23289323-21-23289327,2025-11-30,12:00:00,12,206206,206201,3,1,1,0,0,225199668,4683,available,2
70675419,23289323-21-23289327,2025-11-30,13:00:00,12,23289797,23289796,0,2,0,0,1,541207964,4758,available,-2
70675415,23289323-21-23289327,2025-11-30,16:00:00,12,206794,21669665,2,2,0,1,0,424200715,4662,available,0
70675417,23289323-21-23289327,2025-11-30,16:00:00,12,901770137,206145,2,3,0,0,1,950154669,4638,available,-1
70675420,23289323-21-23289327,2025-11-30,16:00:00,12,206071,901770136,2,0,1,0,0,960469800,4674,available,2
70675418,23289323-21-23289327,2025-11-30,17:00:00,12,209095,208113,1,1,0,1,0,967285741,4749,available,0
70675430,23289323-21-23289327,2025-12-06,10:45:00,13,21820423,206907,1,3,0,0,1,16680838,4671,available,-2
70675427,23289323-21-23289327,2025-12-06,13:00:00,13,208113,23289797,7,1,1,0,0,106876972,4683,available,6
70675431,23289323-21-23289327,2025-12-06,18:00:00,13,23289694,206206,1,0,1,0,0,846286923,4656,available,1
70675425,23289323-21-23289327,2025-12-07,12:00:00,13,205918,901770137,4,2,1,0,0,240096249,4927,available,2
70675429,23289323-21-23289327,2025-12-07,12:00:00,13,901770136,206107,0,2,0,0,1,271890599,4689,available,-2
70675426,23289323-21-23289327,2025-12-07,13:00:00,13,206145,209095,1,0,1,0,0,819725131,4953,available,1
70675424,23289323-21-23289327,2025-12-07,16:00:00,13,206794,205981,0,1,0,0,1,424200715,4956,available,-1
70675428,23289323-21-23289327,2025-12-07,17:00:00,13,23289796,206071,1,0,1,0,0,903779479,4629,available,1
70675432,23289323-21-23289327,2025-12-07,19:00:00,13,21669665,206201,3,2,1,0,0,523061935,4962,available,1
70675441,23289323-21-23289327,2025-12-13,12:30:00,14,206201,23289694,4,0,1,0,0,910364039,4623,available,4
70675434,23289323-21-23289327,2025-12-13,13:00:00,14,901770137,206794,1,5,0,0,1,950154669,4638,available,-4
70675433,23289323-21-23289327,2025-12-13,16:00:00,14,205981,21669665,3,0,1,0,0,411953886,4857,available,3
70675439,23289323-21-23289327,2025-12-13,18:00:00,14,206907,901770136,2,1,1,0,0,37230212,4865,available,1
70675436,23289323-21-23289327,2025-12-14,12:30:00,14,23289797,206145,0,2,0,0,1,541207964,4647,available,-2
70675438,23289323-21-23289327,2025-12-14,12:30:00,14,206107,23289796,2,3,0,0,1,326644,4725,available,-1
70675437,23289323-21-23289327,2025-12-14,16:00:00,14,206071,208113,1,1,0,1,0,960469800,4632,available,0
70689467,23289323-21-23289327,2025-12-15,16:00:00,14,209095,205918,3,1,1,0,0,967285741,4659,available,2
70689485,23289323-21-23289327,2025-12-30,12:45:00,14,206206,21820423,7,0,1,0,0,225199668,4734,available,7
70675445,23289323-21-23289327,2025-12-17,13:00:00,15,206145,206071,1,1,0,1,0,819725131,4773,available,0
70675447,23289323-21-23289327,2025-12-17,17:00:00,15,23289796,206907,1,1,0,1,0,903779479,4683,available,0
70675449,23289323-21-23289327,2025-12-17,17:00:00,15,21820423,206201,1,1,0,1,0,16680838,4671,available,0
70675442,23289323-21-23289327,2025-12-17,18:00:00,15,205981,901770137,1,1,0,1,0,411953886,4779,available,0
70675446,23289323-21-23289327,2025-12-17,18:00:00,15,208113,206107,1,0,1,0,0,106876972,4668,available,1
70675448,23289323-21-23289327,2025-12-17,18:30:00,15,901770136,206206,0,4,0,0,1,271890599,4689,available,-4
70675450,23289323-21-23289327,2025-12-17,19:00:00,15,21669665,23289694,4,1,1,0,0,523061935,4641,available,3
70675443,23289323-21-23289327,2025-12-18,15:30:00,15,206794,209095,1,2,0,0,1,392060264,4686,available,-1
70675444,23289323-21-23289327,2025-12-18,18:00:00,15,205918,23289797,2,0,1,0,0,987078244,4620,available,2
70675459,23289323-21-23289327,2025-12-20,14:15:00,16,23289694,21820423,2,0,1,0,0,846286923,4653,available,2
70675455,23289323-21-23289327,2025-12-21,12:00:00,16,206107,206145,0,1,0,0,1,326644,4881,available,-1
70675457,23289323-21-23289327,2025-12-21,12:00:00,16,206206,23289796,4,0,1,0,0,225199668,4641,available,4
70675458,23289323-21-23289327,2025-12-21,12:45:00,16,206201,901770136,3,0,1,0,0,910364039,4644,available,3
70675453,23289323-21-23289327,2025-12-21,13:00:00,16,23289797,206794,3,1,1,0,0,541207964,4773,available,2
70675454,23289323-21-23289327,2025-12-21,16:00:00,16,206071,205918,1,1,0,1,0,960469800,4674,available,0
70675452,23289323-21-23289327,2025-12-21,17:00:00,16,209095,205981,1,0,1,0,0,906726053,4659,available,1
70675456,23289323-21-23289327,2025-12-21,17:00:00,16,206907,208113,1,2,0,0,1,37230212,4857,available,-1
70675451,23289323-21-23289327,2025-12-21,18:00:00,16,21669665,901770137,2,1,1,0,0,523061935,4683,available,1
70675460,23289323-21-23289327,2026-01-04,12:00:00,17,901770137,209095,4,2,1,0,0,950154669,4908,available,2
70675461,23289323-21-23289327,2026-01-04,12:00:00,17,205981,23289797,2,2,0,1,0,411953886,4865,available,0
70675463,23289323-21-23289327,2026-01-04,12:00:00,17,205918,206107,3,1,1,0,0,987078244,4662,available,2
70675464,23289323-21-23289327,2026-01-04,12:00:00,17,206145,206907,1,0,1,0,0,819725131,4665,available,1
70675465,23289323-21-23289327,2026-01-04,12:00:00,17,208113,206206,3,2,1,0,0,106876972,4734,available,1
70675466,23289323-21-23289327,2026-01-04,12:00:00,17,23289796,206201,2,2,0,1,0,903779479,4683,available,0
70675468,23289323-21-23289327,2026-01-04,13:00:00,17,21820423,21669665,0,2,0,0,1,16680838,4617,available,-2
70689601,23289323-21-23289327,2026-01-17,17:30:00,17,901770136,23289694,2,1,1,0,0,271890599,4656,available,1
70689620,23289323-21-23289327,2026-01-29,17:00:00,17,206794,206071,1,2,0,0,1,424200715,4686,available,-1
